nms,dataset,var,time,stat,value
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2015-10-01T00:00:00Z,mean,24.97570726275444
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2015-10-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2015-11-01T00:00:00Z,mean,24.110690630972385
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2015-11-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2015-12-01T00:00:00Z,mean,24.367046110332012
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2015-12-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-01-01T00:00:00Z,mean,22.533005766570568
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-01-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-02-01T00:00:00Z,mean,21.26587725430727
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-02-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-03-01T00:00:00Z,mean,20.322489090263844
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-03-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-04-01T00:00:00Z,mean,21.602801598608497
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-04-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-05-01T00:00:00Z,mean,23.026673175394535
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-05-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-06-01T00:00:00Z,mean,24.069673754274845
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-06-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-07-01T00:00:00Z,mean,22.71025726944208
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-07-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-08-01T00:00:00Z,mean,20.605212561786175
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-08-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-09-01T00:00:00Z,mean,19.96359141916037
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-09-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-10-01T00:00:00Z,mean,24.95080415904522
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-10-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-11-01T00:00:00Z,mean,25.881740771234035
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-11-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-12-01T00:00:00Z,mean,24.50987273454666
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2016-12-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-01-01T00:00:00Z,mean,20.58250679075718
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-01-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-02-01T00:00:00Z,mean,19.21649830788374
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-02-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-03-01T00:00:00Z,mean,21.158207952976227
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-03-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-04-01T00:00:00Z,mean,23.20465712249279
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-04-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-05-01T00:00:00Z,mean,22.35428937524557
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-05-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-06-01T00:00:00Z,mean,19.718222603201863
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-06-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-07-01T00:00:00Z,mean,21.79323709756136
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-07-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-08-01T00:00:00Z,mean,22.90142521262169
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-08-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-09-01T00:00:00Z,mean,24.85265663266182
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-09-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-10-01T00:00:00Z,mean,22.71391949057579
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-10-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-11-01T00:00:00Z,mean,23.04571672528982
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-11-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-12-01T00:00:00Z,mean,22.078157901763916
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2017-12-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-01-01T00:00:00Z,mean,20.0763878300786
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-01-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-02-01T00:00:00Z,mean,19.804651021957397
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-02-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-03-01T00:00:00Z,mean,20.02291940152645
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-03-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-04-01T00:00:00Z,mean,20.646961882710457
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-04-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-05-01T00:00:00Z,mean,21.475356303155426
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-05-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-06-01T00:00:00Z,mean,21.08642841875553
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-06-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-07-01T00:00:00Z,mean,18.935239724814892
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-07-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-08-01T00:00:00Z,mean,21.776390880346295
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-08-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-09-01T00:00:00Z,mean,23.2661824375391
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-09-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-10-01T00:00:00Z,mean,24.1495101749897
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-10-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-11-01T00:00:00Z,mean,24.283547468483448
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-11-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-12-01T00:00:00Z,mean,21.6379589214921
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2018-12-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-01-01T00:00:00Z,mean,19.978972747921944
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-01-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-02-01T00:00:00Z,mean,21.21607104688883
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-02-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-03-01T00:00:00Z,mean,21.01684621721506
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-03-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-04-01T00:00:00Z,mean,21.988067261874676
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-04-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-05-01T00:00:00Z,mean,23.120426036417484
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-05-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-06-01T00:00:00Z,mean,22.804742574691772
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-06-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-07-01T00:00:00Z,mean,22.820856347680092
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-07-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-08-01T00:00:00Z,mean,22.199743643403053
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-08-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-09-01T00:00:00Z,mean,23.548905909061432
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-09-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-10-01T00:00:00Z,mean,23.541581466794018
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-10-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-11-01T00:00:00Z,mean,23.78548539429903
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-11-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-12-01T00:00:00Z,mean,22.628223516047
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2019-12-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-01-01T00:00:00Z,mean,21.412366099655628
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-01-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-02-01T00:00:00Z,mean,21.693624682724476
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-02-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-03-01T00:00:00Z,mean,21.884792625904083
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-03-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-04-01T00:00:00Z,mean,21.73390911519527
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-04-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-05-01T00:00:00Z,mean,22.37479781359434
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-05-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-06-01T00:00:00Z,mean,23.050843834877018
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-06-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-07-01T00:00:00Z,mean,23.58259834349155
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-07-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-08-01T00:00:00Z,mean,23.418530836701393
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-08-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-09-01T00:00:00Z,mean,24.63585314154625
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-09-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-10-01T00:00:00Z,mean,26.258949548006058
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-10-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-11-01T00:00:00Z,mean,25.158818319439888
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-11-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-12-01T00:00:00Z,mean,21.284188359975815
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2020-12-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2021-01-01T00:00:00Z,mean,20.5004730373621
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2021-01-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2021-02-01T00:00:00Z,mean,19.145451217889786
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2021-02-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2021-03-01T00:00:00Z,mean,19.509475998580456
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2021-03-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2021-04-01T00:00:00Z,mean,21.125980406999588
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2021-04-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2021-05-01T00:00:00Z,mean,20.610339671373367
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2021-05-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2021-06-01T00:00:00Z,mean,20.55906857550144
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,bottomT,2021-06-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-01-01T00:00:00Z,mean,32.50221414864063
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-01-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-02-01T00:00:00Z,mean,28.22962261736393
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-02-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-03-01T00:00:00Z,mean,32.04443648457527
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-03-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-04-01T00:00:00Z,mean,22.88888320326805
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-04-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-05-01T00:00:00Z,mean,12.970367148518562
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-05-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-06-01T00:00:00Z,mean,14.4962926954031
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-06-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-07-01T00:00:00Z,mean,11.902219265699388
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-07-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-08-01T00:00:00Z,mean,15.41184802353382
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-08-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-09-01T00:00:00Z,mean,15.564440578222277
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-09-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-10-01T00:00:00Z,mean,23.19406831264496
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-10-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-11-01T00:00:00Z,mean,31.434066265821457
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-11-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-12-01T00:00:00Z,mean,32.654806703329086
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1993-12-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-01-01T00:00:00Z,mean,28.077030062675476
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-01-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-02-01T00:00:00Z,mean,27.924437507987022
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-02-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-03-01T00:00:00Z,mean,27.619252398610115
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-03-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-04-01T00:00:00Z,mean,16.327403351664543
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-04-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-05-01T00:00:00Z,mean,18.005921453237534
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-05-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-06-01T00:00:00Z,mean,14.343700140714644
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-06-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-07-01T00:00:00Z,mean,12.665182039141657
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-07-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-08-01T00:00:00Z,mean,15.106662914156914
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-08-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-09-01T00:00:00Z,mean,18.158514007925987
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-09-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-10-01T00:00:00Z,mean,28.077030062675476
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-10-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-11-01T00:00:00Z,mean,25.177771523594856
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-11-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-12-01T00:00:00Z,mean,19.226661890745163
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1994-12-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-01-01T00:00:00Z,mean,37.38517589867115
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-01-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-02-01T00:00:00Z,mean,21.36295765638351
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-02-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-03-01T00:00:00Z,mean,23.957031086087227
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-03-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-04-01T00:00:00Z,mean,18.7688842266798
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-04-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-05-01T00:00:00Z,mean,13.428144812583923
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-05-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-06-01T00:00:00Z,mean,13.27555225789547
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-06-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-07-01T00:00:00Z,mean,11.749626711010931
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-07-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-08-01T00:00:00Z,mean,16.785181015729904
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-08-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-09-01T00:00:00Z,mean,18.7688842266798
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-09-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-10-01T00:00:00Z,mean,21.97332787513733
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-10-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-11-01T00:00:00Z,mean,27.314067289233208
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-11-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-12-01T00:00:00Z,mean,33.72295458614826
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1995-12-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-01-01T00:00:00Z,mean,32.959991812705994
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-01-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-02-01T00:00:00Z,mean,35.85925035178661
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-02-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-03-01T00:00:00Z,mean,34.18073225021362
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-03-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-04-01T00:00:00Z,mean,23.804438531398773
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-04-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-05-01T00:00:00Z,mean,13.885922476649284
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-05-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-06-01T00:00:00Z,mean,12.665182039141657
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-06-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-07-01T00:00:00Z,mean,13.73332992196083
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-07-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-08-01T00:00:00Z,mean,15.564440578222277
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-08-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-09-01T00:00:00Z,mean,22.736290648579597
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-09-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-10-01T00:00:00Z,mean,26.09332685172558
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-10-01T00:00:00Z,sd,NA
MNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,mlotst,1996-11-01T00:00:00Z,mean,31.12888115644455
